id,observed_on_string,observed_on,scientific_name,common_name,observed_in
13351743,Thu Jun 07 2018 17:44:19 GMT-0700 (PDT),2018-06-07,Dryocopus pileatus,Pileated Woodpecker,Yosemite National Park
13387518,Tue Jun 12 2018 14:14:59 GMT-0700 (PDT),2018-06-12,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
13416361,2013/08/15 8:07 AM PDT,2013-08-15,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
13476555,2016/06/01 8:31 PM CDT,2016-06-01,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
13573552,2018/06/11 6:38 PM PDT,2018-06-11,Sphyrapicus thyroideus,Williamson's Sapsucker,Yosemite National Park
13573770,2018/06/11 7:52 PM PDT,2018-06-11,Aquila chrysaetos,Golden Eagle,Yosemite National Park
13656884,2018-06-21 10:42:23 AM PDT,2018-06-21,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
13705707,2018-06-23 10:08:18 AM PDT,2018-06-23,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
13778209,Sun Jun 24 2018 18:02:01 GMT-0700 (PDT),2018-06-24,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
13793238,Mon Jun 25 2018 16:23:16 GMT-0700 (PDT),2018-06-25,Corvus corax,Common Raven,Yosemite National Park
13815992,2017/09/01 9:47 AM PDT,2017-09-01,Dryobates villosus,Hairy Woodpecker,Yosemite National Park
13852447,Sat Aug 09 2014 15:12:34 GMT-0700 (PDT),2014-08-09,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
13879326,2018/06/10 10:28 AM MDT,2018-06-10,Poecile gambeli,Mountain Chickadee,Yosemite National Park
13879328,2018/06/10 2:20 PM MDT,2018-06-10,Poecile gambeli,Mountain Chickadee,Yosemite National Park
13879330,2018/06/11 10:58 AM MDT,2018-06-11,Sialia currucoides,Mountain Bluebird,Yosemite National Park
13879331,2018/06/11 11:06 AM MDT,2018-06-11,Colaptes auratus,Northern Flicker,Yosemite National Park
13879332,2018/06/11 11:15 AM MDT,2018-06-11,Charadrius vociferus,Killdeer,Yosemite National Park
13879335,2018/06/11 12:29 PM MDT,2018-06-11,Sitta canadensis,Red-breasted Nuthatch,Yosemite National Park
13879341,2018/06/11 2:20 PM MDT,2018-06-11,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
13890793,Wed Aug 19 2015 08:13:57 GMT+0200 (GMT+2),2015-08-19,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
13899856,Fri Jun 29 2018 10:43:37 GMT-0700 (PDT),2018-06-29,Dryocopus pileatus,Pileated Woodpecker,Yosemite National Park
13904272,2018/06/12 1:44 PM MDT,2018-06-12,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
13904750,Fri Jun 29 2018 17:34:21 GMT-0700 (PDT),2018-06-29,Pandion haliaetus,Osprey,Yosemite National Park
13905263,2018/06/14 12:46 PM MDT,2018-06-14,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
13905288,2018/06/14 10:19 AM MDT,2018-06-14,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
13905289,2018/06/14 10:10 AM MDT,2018-06-14,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
13966719,Sun Jul 01 2018 18:29:01 GMT-0700 (PDT),2018-07-01,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
13967140,Thu Jun 28 2018 09:53:23 GMT-0700 (PDT),2018-06-28,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
14021590,Tue Jul 03 2018 09:34:00 GMT-0700 (PDT),2018-07-03,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
14052187,Thu Jun 28 2018 15:36:27 GMT-0700 (PDT),2018-06-28,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
14094556,2018/07/03 9:51 AM PDT,2018-07-03,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
14094561,2018/07/03 9:56 AM PDT,2018-07-03,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
14094562,2018/07/03 10:10 AM PDT,2018-07-03,Charadrius vociferus,Killdeer,Yosemite National Park
14094566,2018/07/03 10:51 AM PDT,2018-07-03,Buteo jamaicensis,Red-tailed Hawk,Yosemite National Park
14094567,2018/07/03 11:00 AM PDT,2018-07-03,Sphyrapicus thyroideus,Williamson's Sapsucker,Yosemite National Park
14094568,2018/07/03 11:22 AM PDT,2018-07-03,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
14094570,2018/07/03 12:05 PM PDT,2018-07-03,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
14103035,Wed Jul 04 2018 12:03:03 GMT-0700 (PDT),2018-07-04,Pheucticus melanocephalus,Black-headed Grosbeak,Yosemite National Park
14113181,Sun Jul 10 2016 01:03:23 GMT-0400 (EDT),2016-07-10,Buteo jamaicensis,Red-tailed Hawk,Yosemite National Park
14156910,2018/05/16 2:00 PM PDT,2018-05-16,Setophaga nigrescens,Black-throated Gray Warbler,Yosemite National Park
14157717,2018/05/16 4:53 PM PDT,2018-05-16,Dryocopus pileatus,Pileated Woodpecker,Yosemite National Park
14157903,2018/05/16 5:30 PM PDT,2018-05-16,Pheucticus melanocephalus,Black-headed Grosbeak,Yosemite National Park
14157976,2018/05/16 5:59 PM PDT,2018-05-16,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
14173303,2018/05/18 12:00 PM PDT,2018-05-18,Haemorhous cassinii,Cassin's Finch,Yosemite National Park
14185806,2018/05/18 12:51 PM PDT,2018-05-18,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
14188613,2018-07-08 7:58:57 AM PDT,2018-07-08,Sphyrapicus thyroideus,Williamson's Sapsucker,Yosemite National Park
14189598,2018-07-07 9:49:17 AM PDT,2018-07-07,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
14189606,2018-07-07 8:34:01 AM PDT,2018-07-07,Myadestes townsendi,Townsend's Solitaire,Yosemite National Park
14189620,2018-07-07 8:23:05 AM PDT,2018-07-07,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
14189632,2018-07-06 7:45:31 AM PDT,2018-07-06,Sialia currucoides,Mountain Bluebird,Yosemite National Park
14189636,2018-07-05 12:14:21 PM PDT,2018-07-05,Nucifraga columbiana,Clark's Nutcracker,Yosemite National Park
14190340,2018/05/18 2:58 PM PDT,2018-05-18,Sitta canadensis,Red-breasted Nuthatch,Yosemite National Park
14190612,2018/05/18 3:50 PM PDT,2018-05-18,Poecile gambeli,Mountain Chickadee,Yosemite National Park
14193266,2018/05/19 12:53 PM PDT,2018-05-19,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
14193286,2018/05/19 12:54 PM PDT,2018-05-19,Sphyrapicus ruber,Red-breasted Sapsucker,Yosemite National Park
14193341,2018/05/19 2:31 PM PDT,2018-05-19,Colaptes auratus,Northern Flicker,Yosemite National Park
14193468,2018/05/19 5:08 PM PDT,2018-05-19,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
14224129,2009/07/10 12:54 AM PDT,2009-07-10,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
14224216,2009/07/10 1:15 AM PDT,2009-07-10,Piranga ludoviciana,Western Tanager,Yosemite National Park
14224607,2010/06/22 12:03 AM PDT,2010-06-22,Pheucticus melanocephalus,Black-headed Grosbeak,Yosemite National Park
14224630,2010/06/22 1:16 AM PDT,2010-06-22,Corvus corax,Common Raven,Yosemite National Park
14241657,Tue May 08 2018 19:08:47 GMT-0400 (EDT),2018-05-08,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
14282795,2018/05/20 12:40 PM PDT,2018-05-20,Pheucticus melanocephalus,Black-headed Grosbeak,Yosemite National Park
14299991,Thu Jul 12 2018 15:06:24 GMT-0700 (PDT),2018-07-12,Dryocopus pileatus,Pileated Woodpecker,Yosemite National Park
14375139,2018-07-14 6:48:26 PM PDT,2018-07-14,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
14570785,Mon Jul 16 2018 16:00:42 GMT-0700 (PDT),2018-07-16,Haliaeetus leucocephalus,Bald Eagle,Yosemite National Park
14590810,Sat Jul 21 2018 13:22:15 GMT-0700 (PDT),2018-07-21,Molothrus ater,Brown-headed Cowbird,Yosemite National Park
14610714,2008-07-08 4:33:56 PM GMT+02:00,2008-07-08,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
14610724,2008-07-08 4:40:23 PM GMT+02:00,2008-07-08,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
14621183,2010/07/07 8:51 PM HST,2010-07-07,Setophaga coronata,Yellow-rumped Warbler,Yosemite National Park
14698099,2009/07/10 1:13 AM PDT,2009-07-10,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
14754570,2018-07-23 9:49:43 AM PDT,2018-07-23,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
14926831,Sat Jul 22 2017 14:32:05 GMT-0500 (CDT),2017-07-22,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
14975274,2018/07/30 7:34 AM EDT,2018-07-30,Setophaga coronata,Yellow-rumped Warbler,Yosemite National Park
14975275,2018/07/30 7:36 AM EDT,2018-07-30,Spizella passerina,Chipping Sparrow,Yosemite National Park
14975368,2018/07/30 4:21 PM PDT,2018-07-30,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
14975604,2018/07/30 8:20 AM PDT,2018-07-30,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
14975605,2018/07/30 7:34 AM PDT,2018-07-30,Setophaga coronata auduboni,Audubon's Warbler,Yosemite National Park
14975606,2018/07/30 7:30 AM PDT,2018-07-30,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
14975607,2018/07/30 7:36 AM PDT,2018-07-30,Spizella passerina,Chipping Sparrow,Yosemite National Park
14996863,Tue Jul 31 2018 07:57:09 GMT-0700 (PDT),2018-07-31,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
15000139,2018/07/31 7:56 AM EDT,2018-07-31,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
15008583,Tue Jul 31 2018 07:57:31 GMT-0700 (PDT),2018-07-31,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
15088979,Sat Jul 21 2018 18:13:51 GMT-0400 (EDT),2018-07-21,Corvus corax,Common Raven,Yosemite National Park
15103290,Tue Jul 25 2017 07:55:28 GMT-0600 (MDT),2017-07-25,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
15332098,2013/03/27 5:16 AM HST,2013-03-27,Corvus corax,Common Raven,Yosemite National Park
15430191,1973/06/14,1973-06-14,Nucifraga columbiana,Clark's Nutcracker,Yosemite National Park
15430193,1973/06/14,1973-06-14,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
15467622,2018/08/15 1:02 PM PDT,2018-08-15,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
15467627,2018/08/15 11:24 AM PDT,2018-08-15,Nucifraga columbiana,Clark's Nutcracker,Yosemite National Park
15515726,Thu Aug 16 2018 15:56:54 GMT-0700 (PDT),2018-08-16,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
15803129,Wed Aug 22 2018 11:26:41 GMT-0700 (PDT),2018-08-22,Cinclus mexicanus,American Dipper,Yosemite National Park
16199700,2011/07/20 10:43 PM PDT,2011-07-20,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
16215445,2018/09/01 10:37 AM PDT,2018-09-01,Corvus corax,Common Raven,Yosemite National Park
16215561,2018/09/01 12:34 PM PDT,2018-09-01,Melanerpes formicivorus,Acorn Woodpecker,Yosemite National Park
16215562,2018/09/01 12:37 PM PDT,2018-09-01,Sitta canadensis,Red-breasted Nuthatch,Yosemite National Park
16215563,2018/09/01 12:46 PM PDT,2018-09-01,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
16215566,2018/09/01 12:59 PM PDT,2018-09-01,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
16215737,2018/09/01 2:46 PM PDT,2018-09-01,Mergus merganser,Common Merganser,Yosemite National Park
16216699,2018/09/01 3:00 AM PDT,2018-09-01,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
16327917,2018/09/06 10:44 AM PDT,2018-09-06,Pipilo chlorurus,Green-tailed Towhee,Yosemite National Park
16328513,2018/09/03 2:14 PM PDT,2018-09-03,Corvus corax,Common Raven,Yosemite National Park
16328531,2018/09/03 2:28 PM PDT,2018-09-03,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
16328533,2018/09/03 2:34 PM PDT,2018-09-03,Falco peregrinus,Peregrine Falcon,Yosemite National Park
16328543,2018/09/03 2:43 PM PDT,2018-09-03,Certhia americana,Brown Creeper,Yosemite National Park
16328556,2018/09/03 3:22 PM PDT,2018-09-03,Setophaga nigrescens,Black-throated Gray Warbler,Yosemite National Park
16328563,2018/09/03 3:46 PM PDT,2018-09-03,Turdus migratorius,American Robin,Yosemite National Park
16328566,2018/09/03 3:47 PM PDT,2018-09-03,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
16328568,2018/09/03 3:49 PM PDT,2018-09-03,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
16328569,2018/09/03 3:50 PM PDT,2018-09-03,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
16328585,2018/09/03 4:06 PM PDT,2018-09-03,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
16328594,2018/09/03 4:31 PM PDT,2018-09-03,Piranga ludoviciana,Western Tanager,Yosemite National Park
16328596,2018/09/03 4:32 PM PDT,2018-09-03,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
16328603,2018/09/03 5:15 PM PDT,2018-09-03,Corvus corax,Common Raven,Yosemite National Park
16330465,2018/09/03 3:21 PM PDT,2018-09-03,Poecile gambeli,Mountain Chickadee,Yosemite National Park
16344926,2018/09/08 1:13 PM SAST,2018-09-08,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
16356714,2018/09/07 4:06 PM PDT,2018-09-07,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
16383598,2018/09/04 7:55 AM PDT,2018-09-04,Corvus corax,Common Raven,Yosemite National Park
16383602,2018/09/04 8:52 AM PDT,2018-09-04,Corvus corax,Common Raven,Yosemite National Park
16383607,2018/09/04 9:40 AM PDT,2018-09-04,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
16383640,2018/09/04 3:02 PM PDT,2018-09-04,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
16406348,2018/09/08 3:38 PM UTC,2018-09-08,Buteo jamaicensis,Red-tailed Hawk,Yosemite National Park
16406635,2018/09/01 12:15 PM PDT,2018-09-01,Dryocopus pileatus,Pileated Woodpecker,Yosemite National Park
16406774,2018/09/01 12:33 PM PDT,2018-09-01,Corvus corax,Common Raven,Yosemite National Park
16406775,2018/09/01 12:10 PM PDT,2018-09-01,Sitta carolinensis,White-breasted Nuthatch,Yosemite National Park
16453789,2018/09/05 10:25 AM PDT,2018-09-05,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
16453794,2018/09/05 10:34 AM PDT,2018-09-05,Turdus migratorius,American Robin,Yosemite National Park
16453796,2018/09/05 10:57 AM PDT,2018-09-05,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
16453813,2018/09/05 12:44 PM PDT,2018-09-05,Poecile gambeli,Mountain Chickadee,Yosemite National Park
16453820,2018/09/05 12:58 PM PDT,2018-09-05,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
16453836,2018/09/05 1:42 PM PDT,2018-09-05,Myadestes townsendi,Townsend's Solitaire,Yosemite National Park
16453839,2018/09/05 1:51 PM PDT,2018-09-05,Pipilo chlorurus,Green-tailed Towhee,Yosemite National Park
16453840,2018/09/05 1:52 PM PDT,2018-09-05,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
16453843,2018/09/05 1:55 PM PDT,2018-09-05,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
16453844,2018/09/05 2:05 PM PDT,2018-09-05,Setophaga occidentalis,Hermit Warbler,Yosemite National Park
16453845,2018/09/05 2:11 PM PDT,2018-09-05,Sitta carolinensis,White-breasted Nuthatch,Yosemite National Park
16453849,2018/09/05 2:35 PM PDT,2018-09-05,Colaptes auratus,Northern Flicker,Yosemite National Park
16471252,2018-09-11 9:58:08 AM PDT,2018-09-11,Buteo jamaicensis,Red-tailed Hawk,Yosemite National Park
16478559,2018/09/05 2:05 PM PDT,2018-09-05,Setophaga coronata,Yellow-rumped Warbler,Yosemite National Park
16478560,2018/09/05 2:07 PM PDT,2018-09-05,Setophaga townsendi,Townsend's Warbler,Yosemite National Park
16661023,2018/05/27 3:06 PM EDT,2018-05-27,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
16665677,2018/05/30 4:58 PM EDT,2018-05-30,Empidonax hammondii,Hammond's Flycatcher,Yosemite National Park
16691443,2018/05/31 2:26 PM EDT,2018-05-31,Haemorhous cassinii,Cassin's Finch,Yosemite National Park
16705564,2018-09-19 12:45:13 PM PDT,2018-09-19,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
16813685,2018-07-17 12:00:49 PM CDT,2018-07-17,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
16848652,2018/09/20 5:57 PM PDT,2018-09-20,Turdus migratorius,American Robin,Yosemite National Park
16848868,2018/09/20 4:00 PM PDT,2018-09-20,Ardea herodias,Great Blue Heron,Yosemite National Park
16854020,2018/09/22 4:09 PM PDT,2018-09-22,Falco mexicanus,Prairie Falcon,Yosemite National Park
17019552,Fri Sep 28 2018 13:08:26 GMT-0700 (PDT),2018-09-28,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
17034124,2018/09/10 1:51 PM PDT,2018-09-10,Pandion haliaetus,Osprey,Yosemite National Park
17049090,2018/09/28 2:02 PM PDT,2018-09-28,Passerella iliaca,Fox Sparrow,Yosemite National Park
17049091,2018/09/28 1:39 PM PDT,2018-09-28,Colaptes auratus,Northern Flicker,Yosemite National Park
17049097,2018/09/28 12:56 PM PDT,2018-09-28,Colaptes auratus,Northern Flicker,Yosemite National Park
17049100,2018/09/28 2:28 PM PDT,2018-09-28,Sialia currucoides,Mountain Bluebird,Yosemite National Park
17117252,2018/09/28 10:17 AM PDT,2018-09-28,Corthylio calendula,Ruby-crowned Kinglet,Yosemite National Park
17117253,2018/09/28 10:00 AM PDT,2018-09-28,Setophaga coronata,Yellow-rumped Warbler,Yosemite National Park
17117254,2018/09/28 10:09 AM PDT,2018-09-28,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
17117256,2018/09/28 10:16 AM PDT,2018-09-28,Pipilo maculatus,Spotted Towhee,Yosemite National Park
17119629,2018/09/28 1:39 PM PDT,2018-09-28,Sitta canadensis,Red-breasted Nuthatch,Yosemite National Park
17119635,2018/09/28 2:16 PM PDT,2018-09-28,Poecile gambeli,Mountain Chickadee,Yosemite National Park
17119638,2018/09/28 2:48 PM PDT,2018-09-28,Astur cooperii,Cooper's Hawk,Yosemite National Park
17119639,2018/09/29 10:05 AM PDT,2018-09-29,Buteo jamaicensis,Red-tailed Hawk,Yosemite National Park
17119651,2018/09/29 12:10 PM PDT,2018-09-29,Sphyrapicus,Sapsuckers,Yosemite National Park
17161208,2018/09/15 12:03 PM EDT,2018-09-15,Pinicola enucleator,Pine Grosbeak,Yosemite National Park
17161209,2018/09/15 10:41 AM EDT,2018-09-15,Sialia currucoides,Mountain Bluebird,Yosemite National Park
17161214,2018/05/12 9:55 AM EDT,2018-05-12,Troglodytes pacificus,Pacific Wren,Yosemite National Park
17161216,2018/05/12 10:18 AM EDT,2018-05-12,Vireo cassinii,Cassin's Vireo,Yosemite National Park
17161218,2018/05/12 10:20 AM EDT,2018-05-12,Pheucticus melanocephalus,Black-headed Grosbeak,Yosemite National Park
17161221,2018/06/02 9:46 AM EDT,2018-06-02,Sphyrapicus thyroideus,Williamson's Sapsucker,Yosemite National Park
17161235,2018/09/22 3:44 PM EDT,2018-09-22,Oreortyx pictus,Mountain Quail,Yosemite National Park
17207287,2017/12/11 12:42 PM UTC,2017-12-11,Cinclus mexicanus,American Dipper,Yosemite National Park
17265109,2018/09/17 9:36 AM UTC,2018-09-17,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
17348814,2017/02/22 4:24 AM HKT,2017-02-22,Poecile gambeli,Mountain Chickadee,Yosemite National Park
17348816,2017/02/22 8:26 AM HKT,2017-02-22,Sialia mexicana,Western Bluebird,Yosemite National Park
17389810,2018/10/09 11:03 AM PDT,2018-10-09,Zonotrichia atricapilla,Golden-crowned Sparrow,Yosemite National Park
17389997,2018/10/09 12:03 PM PDT,2018-10-09,Zonotrichia leucophrys,White-crowned Sparrow,Yosemite National Park
17420663,Wed Oct 10 2018 12:32:37 GMT-0700 (PDT),2018-10-10,Buteo jamaicensis,Red-tailed Hawk,Yosemite National Park
17542244,Mon Oct 15 2018 12:15:48 GMT-0700 (PDT),2018-10-15,Ardea herodias,Great Blue Heron,Yosemite National Park
17661241,2018-10-16 10:32:33 AM PDT,2018-10-16,Corvus corax,Common Raven,Yosemite National Park
17709627,2018-10-21 7:44:05 AM PDT,2018-10-21,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
17845721,Sun Jun 03 2018 15:36:30 GMT-0700 (PDT),2018-06-03,Nucifraga columbiana,Clark's Nutcracker,Yosemite National Park
17849341,2014-05-16 20:56:37,2014-05-16,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
17869710,Fri Oct 26 2018 14:49:39 GMT-0700 (PDT),2018-10-26,Dryocopus pileatus,Pileated Woodpecker,Yosemite National Park
17869792,Fri Oct 26 2018 15:02:27 GMT-0700 (PDT),2018-10-26,Corvus corax,Common Raven,Yosemite National Park
17915750,2007/06/01 11:31 AM CDT,2007-06-01,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
17922876,Sun Oct 28 2018 12:15:29 GMT-0700 (PDT),2018-10-28,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
17975692,2018/10/30 1:44 PM PDT,2018-10-30,Dryocopus pileatus,Pileated Woodpecker,Yosemite National Park
17975765,2018/10/30 1:30 PM PDT,2018-10-30,Corvus corax,Common Raven,Yosemite National Park
17975846,2018/10/30 10:53 AM PDT,2018-10-30,Setophaga coronata,Yellow-rumped Warbler,Yosemite National Park
17975881,2018/10/30 10:53 AM PDT,2018-10-30,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
18020481,2018/10/31 3:43 PM PDT,2018-10-31,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
18020497,2018/10/31 3:29 PM PDT,2018-10-31,Dryobates villosus,Hairy Woodpecker,Yosemite National Park
18020521,2018/10/31 3:29 PM PDT,2018-10-31,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
