id,observed_on_string,observed_on,time_observed_at,scientific_name,common_name,iconic_taxon_name
147634790,2010/09/11 6:29 PM,2010-09-11,2010-09-12 01:29:00 +0000,Larus californicus,California Gull,Aves
147634791,2010/09/11 6:30 PM,2010-09-11,2010-09-12 01:30:00 +0000,Pelecanus occidentalis,Brown Pelican,Aves
147634792,2010/09/11 7:09 PM,2010-09-11,2010-09-12 02:09:00 +0000,Melanitta perspicillata,Surf Scoter,Aves
147641231,2013/08/03 01:18,2013-08-03,2013-08-03 08:18:00 +0000,Nannopterum auritum,Double-crested Cormorant,Aves
147643857,2023/01/27 1:54 AM,2023-01-27,2023-01-27 09:54:00 +0000,Passer domesticus,House Sparrow,Aves
147811900,2015/08/25 5:49 PM,2015-08-25,2015-08-26 00:49:00 +0000,Eremophila alpestris,Horned Lark,Aves
147812408,2015/08/26 4:51 PM,2015-08-26,2015-08-26 23:51:00 +0000,Corvus corax,Common Raven,Aves
147929880,2021-06-16 15:32:00-05:00,2021-06-16,2021-06-16 20:32:00 +0000,Turdus migratorius,American Robin,Aves
148230374,2023-02-05 09:21:32,2023-02-05,2023-02-05 17:21:32 +0000,Plectrophenax nivalis,Snow Bunting,Aves
148251354,2012/08/04 7:00 AM,2012-08-04,2012-08-04 14:00:00 +0000,Eremophila alpestris,Horned Lark,Aves
148251355,2012/08/04 7:58 AM,2012-08-04,2012-08-04 14:58:00 +0000,Circus hudsonius,Northern Harrier,Aves
148251802,2012/09/29 11:53 AM,2012-09-29,2012-09-29 18:53:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
148251803,2012/09/29 11:54 AM,2012-09-29,2012-09-29 18:54:00 +0000,Perisoreus canadensis,Canada Jay,Aves
148251804,2012/09/29 1:57 PM,2012-09-29,2012-09-29 20:57:00 +0000,Melospiza melodia,Song Sparrow,Aves
148251808,2012/09/29 2:16 PM,2012-09-29,2012-09-29 21:16:00 +0000,Geothlypis trichas,Common Yellowthroat,Aves
148422528,2014/05/26 12:27 PM,2014-05-26,2014-05-26 19:27:00 +0000,Dryobates villosus,Hairy Woodpecker,Aves
148653335,2023-01-29 13:40:35,2023-01-29,2023-01-29 21:40:35 +0000,Corvus corax,Common Raven,Aves
149236213,2023-02-17 16:29:04-08:00,2023-02-17,2023-02-18 00:29:04 +0000,Mergus merganser,Common Merganser,Aves
149277348,2023-02-18 15:12:02-08:00,2023-02-18,2023-02-18 23:12:02 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
149388547,2023-02-18 15:21:48,2023-02-18,2023-02-18 23:21:48 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
149388885,2023-02-18 15:11:51,2023-02-18,2023-02-18 23:11:51 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
149419441,2023-02-18 15:08:28,2023-02-18,2023-02-18 23:08:28 +0000,Buteo jamaicensis,Red-tailed Hawk,Aves
149697112,2023/01/22 9:44 AM,2023-01-22,2023-01-22 17:44:00 +0000,Mergus merganser,Common Merganser,Aves
149697113,2023/01/22 9:45 AM,2023-01-22,2023-01-22 17:45:00 +0000,Mergus merganser,Common Merganser,Aves
149697114,2023/01/22 9:45 AM,2023-01-22,2023-01-22 17:45:00 +0000,Mergus merganser,Common Merganser,Aves
149812629,2022-07-19 19:58:35-07:00,2022-07-19,2022-07-20 02:58:35 +0000,Dryobates villosus,Hairy Woodpecker,Aves
149996578,2004/06/07 1:28 PM,2004-06-07,2004-06-07 20:28:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
150329031,2023-03-04 21:18:23-08:00,2023-03-04,2023-03-05 05:18:23 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
150336236,2023-03-05 11:36:25-08:00,2023-03-05,2023-03-05 19:36:25 +0000,Turdus migratorius,American Robin,Aves
150544489,2023/03/06 9:25 PM,2023-03-06,2023-03-07 05:25:00 +0000,Turdus migratorius,American Robin,Aves
150544490,2023/03/06 9:25 PM,2023-03-06,2023-03-07 05:25:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
150544491,2023/03/06 9:59 PM,2023-03-06,2023-03-07 05:59:00 +0000,Anas platyrhynchos,Mallard,Aves
151206703,2009-01-03 16:02:25,2009-01-03,2009-01-04 00:02:25 +0000,Glaucidium gnoma,Northern Pygmy-Owl,Aves
151349964,2013-06-01 08:44:39,2013-06-01,2013-06-01 15:44:39 +0000,Strix varia,Barred Owl,Aves
151454049,2023-03-17 18:59:31,2023-03-17,2023-03-18 01:59:31 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
151570206,2023-03-18 14:35:53,2023-03-18,2023-03-18 21:35:53 +0000,Troglodytes pacificus,Pacific Wren,Aves
151570215,2023-03-18 12:47:10,2023-03-18,2023-03-18 19:47:10 +0000,Perisoreus canadensis,Canada Jay,Aves
151577381,2023-03-18 12:47:18-07:00,2023-03-18,2023-03-18 19:47:18 +0000,Perisoreus canadensis,Canada Jay,Aves
151684458,2023-03-13 10:06:41-07:00,2023-03-13,2023-03-13 17:06:41 +0000,Corvus brachyrhynchos,American Crow,Aves
151952811,2023-03-19 18:08:07,2023-03-19,2023-03-20 01:08:07 +0000,Corvus brachyrhynchos,American Crow,Aves
151972330,2023-03-22 15:35:29,2023-03-22,2023-03-22 22:35:29 +0000,Corvus brachyrhynchos,American Crow,Aves
151974506,2019-08-07 13:35:00-07:00,2019-08-07,2019-08-07 20:35:00 +0000,Calidris mauri,Western Sandpiper,Aves
152110452,2023-03-23 14:13:47-07:00,2023-03-23,2023-03-23 21:13:47 +0000,Perisoreus canadensis,Canada Jay,Aves
152509673,2023-03-26 14:52:12-07:00,2023-03-26,2023-03-26 21:52:12 +0000,Aythya collaris,Ring-necked Duck,Aves
152699720,2023-03-27 14:15:09-07:00,2023-03-27,2023-03-27 21:15:09 +0000,Perisoreus canadensis,Canada Jay,Aves
152780786,2023-03-29 15:21:02,2023-03-29,2023-03-29 22:21:02 +0000,Perisoreus canadensis,Canada Jay,Aves
152780884,2023-03-29 15:33:02,2023-03-29,2023-03-29 22:33:02 +0000,Lophodytes cucullatus,Hooded Merganser,Aves
152864571,2023-03-30 11:55:31,2023-03-30,2023-03-30 18:55:31 +0000,Cinclus mexicanus,American Dipper,Aves
152979334,2022-10-16 12:46:19-07:00,2022-10-16,2022-10-16 19:46:19 +0000,Perisoreus canadensis,Canada Jay,Aves
152991530,2023-03-31 17:21:50-07:00,2023-03-31,2023-04-01 00:21:50 +0000,Perisoreus canadensis,Canada Jay,Aves
153117297,2023-04-01 16:26:52-07:00,2023-04-01,2023-04-01 23:26:52 +0000,Mergus merganser,Common Merganser,Aves
153117728,2023-04-01 11:38:43-07:00,2023-04-01,2023-04-01 18:38:43 +0000,Aythya collaris,Ring-necked Duck,Aves
153223158,2023-04-01 07:26:33-06:00,2023-04-01,2023-04-01 13:26:33 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
153251257,2023-04-01 07:13:02-06:00,2023-04-01,2023-04-01 13:13:02 +0000,Ardea herodias,Great Blue Heron,Aves
153532619,2023-03-28 13:55:43-07:00,2023-03-28,2023-03-28 20:55:43 +0000,Perisoreus canadensis,Canada Jay,Aves
153629505,2023-04-05 13:26:16,2023-04-05,2023-04-05 20:26:16 +0000,Perisoreus canadensis,Canada Jay,Aves
153838438,2023-02-21 08:59:58-08:00,2023-02-21,2023-02-21 16:59:58 +0000,Turdus migratorius,American Robin,Aves
154346020,2023-04-10 16:00:14-07:00,2023-04-10,2023-04-10 23:00:14 +0000,Strix varia,Barred Owl,Aves
154384131,2023-04-10 15:49:27-07:00,2023-04-10,2023-04-10 22:49:27 +0000,Troglodytes pacificus,Pacific Wren,Aves
154384920,2023-04-10 15:27:02-07:00,2023-04-10,2023-04-10 22:27:02 +0000,Troglodytes pacificus,Pacific Wren,Aves
154632964,2023-04-12 16:38:40-07:00,2023-04-12,2023-04-12 23:38:40 +0000,Troglodytes pacificus,Pacific Wren,Aves
154877182,2023-04-13 13:25:33,2023-04-13,2023-04-13 20:25:33 +0000,Corvus corax,Common Raven,Aves
154886668,2023-04-14 12:32:04-07:00,2023-04-14,2023-04-14 19:32:04 +0000,Branta canadensis,Canada Goose,Aves
154910079,2023/04/10,2023-04-10,,Melospiza melodia,Song Sparrow,Aves
154910085,2023/04/10,2023-04-10,,Branta canadensis,Canada Goose,Aves
154910088,2023/04/10,2023-04-10,,Haliaeetus leucocephalus,Bald Eagle,Aves
155083896,2023-04-15 18:49:18-07:00,2023-04-15,2023-04-16 01:49:18 +0000,Troglodytes pacificus,Pacific Wren,Aves
155354070,2023-04-15 14:16:46-07:00,2023-04-15,2023-04-15 21:16:46 +0000,Perisoreus canadensis,Canada Jay,Aves
155551006,2018/04/22 3:45 PM,2018-04-22,2018-04-22 22:45:00 +0000,Lophodytes cucullatus,Hooded Merganser,Aves
155552036,2018/04/22 8:40 PM,2018-04-22,2018-04-23 03:40:00 +0000,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves
155554490,2018/04/22 9:03 PM,2018-04-22,2018-04-23 04:03:00 +0000,Ardea herodias,Great Blue Heron,Aves
155911125,Fri Apr 21 2023 09:25:31 GMT -0700 (PDT),2023-04-21,2023-04-21 16:25:31 +0000,Junco hyemalis,Dark-eyed Junco,Aves
155989789,2023-04-21 18:14:42,2023-04-21,2023-04-22 01:14:42 +0000,Turdus migratorius,American Robin,Aves
156076160,2023-04-20 18:01:58,2023-04-20,2023-04-21 01:01:58 +0000,Leiothlypis celata,Orange-crowned Warbler,Aves
156183224,2023-04-22 16:43:22-07:00,2023-04-22,2023-04-22 23:43:22 +0000,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves
156187723,1981/06/02,1981-06-02,,Poecile rufescens,Chestnut-backed Chickadee,Aves
156187724,1981/06/02,1981-06-02,,Regulus satrapa,Golden-crowned Kinglet,Aves
156340185,2008/07/27 5:13 PM,2008-07-27,2008-07-28 00:13:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
156442730,Mon Apr 24 2023 10:06:57 GMT -0700 (PDT),2023-04-24,2023-04-24 17:06:57 +0000,Anas platyrhynchos,Mallard,Aves
156621068,2023-04-25 09:45:58-07:00,2023-04-25,2023-04-25 16:45:58 +0000,Aix sponsa,Wood Duck,Aves
156690696,2023-04-24 17:00:15-07:00,2023-04-24,2023-04-25 00:00:15 +0000,Branta canadensis,Canada Goose,Aves
156695754,2023-04-23 17:50:05-07:00,2023-04-23,2023-04-24 00:50:05 +0000,Histrionicus histrionicus,Harlequin Duck,Aves
157349024,2023-04-28 12:23:38,2023-04-28,2023-04-28 19:23:38 +0000,Cyanocitta stelleri,Steller's Jay,Aves
157943855,2023/04/28 11:21AM,2023-04-28,2023-04-28 18:21:00 +0000,Setophaga nigrescens,Black-throated Gray Warbler,Aves
158315631,2023/04/28 12:36 PM,2023-04-28,2023-04-28 19:36:00 +0000,Selasphorus rufus,Rufous Hummingbird,Aves
158315641,2023/04/28 11:37 AM,2023-04-28,2023-04-28 18:37:00 +0000,Mergus merganser,Common Merganser,Aves
158315643,2023/04/28 11:25 AM,2023-04-28,2023-04-28 18:25:00 +0000,Turdus migratorius,American Robin,Aves
158325291,2023/04/28 10:38 AM,2023-04-28,2023-04-28 17:38:00 +0000,Dryobates villosus,Hairy Woodpecker,Aves
158325293,2023/04/28 12:43 PM,2023-04-28,2023-04-28 19:43:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
159786684,Thu May 04 2023 16:09:27 GMT -0700 (PDT),2023-05-04,2023-05-04 23:09:27 +0000,Lophodytes cucullatus,Hooded Merganser,Aves
160356620,2023/03/18 12:28 PM,2023-03-18,2023-03-18 19:28:00 +0000,Dryobates villosus,Hairy Woodpecker,Aves
160356626,2023/03/18 1:59 PM,2023-03-18,2023-03-18 20:59:00 +0000,Corvus brachyrhynchos,American Crow,Aves
160366032,2023/03/18 6:14 PM,2023-03-18,2023-03-19 01:14:00 +0000,Corvus brachyrhynchos,American Crow,Aves
160512142,2023-05-07 11:25:28-07:00,2023-05-07,2023-05-07 18:25:28 +0000,Strix varia,Barred Owl,Aves
160828233,2023-05-07 17:09:09-07:00,2023-05-07,2023-05-08 00:09:09 +0000,Mergus merganser americanus,American Common Merganser,Aves
161228274,2021-10-15 11:03:32,2021-10-15,2021-10-15 18:03:32 +0000,Corvus brachyrhynchos,American Crow,Aves
161694060,2023-05-11 12:23:11-07:00,2023-05-11,2023-05-11 19:23:11 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
161758291,2023-05-11 19:32:17-07:00,2023-05-11,2023-05-12 02:32:17 +0000,Histrionicus histrionicus,Harlequin Duck,Aves
161761598,2023-05-12 15:30:39-07:00,2023-05-12,2023-05-12 22:30:39 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
161891235,2023/05/13 1:21 PM,2023-05-13,2023-05-13 20:21:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
161891752,2023/05/13 7:03 PM,2023-05-13,2023-05-14 02:03:00 +0000,Selasphorus rufus,Rufous Hummingbird,Aves
161892208,2023-05-13 09:38:59,2023-05-13,2023-05-13 16:38:59 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
162051415,Mon May 15 2023 08:57:25 GMT -0700 (PDT),2023-05-15,2023-05-15 15:57:25 +0000,Anas platyrhynchos,Mallard,Aves
162085119,2022-09-03 09:16:57-07:00,2022-09-03,2022-09-03 16:16:57 +0000,Turdus migratorius,American Robin,Aves
162085311,2022-09-03 12:11:57-07:00,2022-09-03,2022-09-03 19:11:57 +0000,Pelecanus occidentalis,Brown Pelican,Aves
162196217,2023-05-17 13:47:23,2023-05-17,2023-05-17 20:47:23 +0000,Mergus merganser,Common Merganser,Aves
162255133,2023/05/16 10:22 AM,2023-05-16,2023-05-16 17:22:00 +0000,Hirundo rustica,Barn Swallow,Aves
162255134,2023/05/16 11:20 AM,2023-05-16,2023-05-16 18:20:00 +0000,Sturnus vulgaris,European Starling,Aves
162255135,2023/05/16 12:00 PM,2023-05-16,2023-05-16 19:00:00 +0000,Turdus migratorius,American Robin,Aves
162255137,2023/05/16 12:29 PM,2023-05-16,2023-05-16 19:29:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
162255139,2023/05/16 1:08 PM,2023-05-16,2023-05-16 20:08:00 +0000,Calidris alba,Sanderling,Aves
162255141,2023/05/16 4:23 PM,2023-05-16,2023-05-16 23:23:00 +0000,Zonotrichia leucophrys,White-crowned Sparrow,Aves
162255142,2023/05/16 6:04 PM,2023-05-16,2023-05-17 01:04:00 +0000,Hirundo rustica,Barn Swallow,Aves
162255144,2023/05/17 9:49 AM,2023-05-17,2023-05-17 16:49:00 +0000,Haematopus bachmani,Black Oystercatcher,Aves
162255145,2023/05/17 10:42 AM,2023-05-17,2023-05-17 17:42:00 +0000,Molothrus ater,Brown-headed Cowbird,Aves
162393197,2023-05-18 16:01:58,2023-05-18,2023-05-18 23:01:58 +0000,Pelecanus occidentalis,Brown Pelican,Aves
162405958,2023-05-18,2023-05-18,,Haliaeetus leucocephalus,Bald Eagle,Aves
163375284,2023-05-20 17:01:04-07:00,2023-05-20,2023-05-21 00:01:04 +0000,Anas platyrhynchos,Mallard,Aves
163431934,2023/05/20 12:42 PM,2023-05-20,2023-05-20 19:42:00 +0000,Hirundo rustica,Barn Swallow,Aves
163439816,2022/05/22 11:33 AM,2022-05-22,2022-05-22 18:33:00 +0000,Dryobates villosus,Hairy Woodpecker,Aves
163440769,2022/05/23 3:11 PM,2022-05-23,2022-05-23 22:11:00 +0000,Selasphorus rufus,Rufous Hummingbird,Aves
163596361,2023-05-24 08:06:31-07:00,2023-05-24,2023-05-24 15:06:31 +0000,Histrionicus histrionicus,Harlequin Duck,Aves
163800872,2018/08/17 1:59 PM,2018-08-17,2018-08-17 20:59:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
163800874,2018/08/17 8:00 PM,2018-08-17,2018-08-18 03:00:00 +0000,Anas platyrhynchos,Mallard,Aves
163800881,2018/08/17 7:19 PM,2018-08-17,2018-08-18 02:19:00 +0000,Dryobates villosus,Hairy Woodpecker,Aves
163800890,2018/08/17 7:57 PM,2018-08-17,2018-08-18 02:57:00 +0000,Aix sponsa,Wood Duck,Aves
163800892,2018/08/17 7:58 PM,2018-08-17,2018-08-18 02:58:00 +0000,Aix sponsa,Wood Duck,Aves
164045674,2023-05-27 09:17:22-07:00,2023-05-27,2023-05-27 16:17:22 +0000,Turdus migratorius,American Robin,Aves
164252715,2023-04-24 10:11:31-07:00,2023-04-24,2023-04-24 17:11:31 +0000,Gallinago delicata,Wilson's Snipe,Aves
164432010,2023-05-28 12:31:51,2023-05-28,2023-05-28 19:31:51 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
164439497,2023-05-28 12:24:50-07:00,2023-05-28,2023-05-28 19:24:50 +0000,Setophaga townsendi,Townsend's Warbler,Aves
164441126,2023-05-28 12:31:07,2023-05-28,2023-05-28 19:31:07 +0000,Turdus migratorius,American Robin,Aves
164544854,2023-05-28 13:59:06-07:00,2023-05-28,2023-05-28 20:59:06 +0000,Perisoreus canadensis,Canada Jay,Aves
164591229,2023-05-27 14:20:59-07:00,2023-05-27,2023-05-27 21:20:59 +0000,Cyanocitta stelleri,Steller's Jay,Aves
164622002,2023/05/29 6:00 AM,2023-05-29,2023-05-29 13:00:00 +0000,Selasphorus rufus,Rufous Hummingbird,Aves
164716671,2023-05-30 10:26:55-07:00,2023-05-30,2023-05-30 17:26:55 +0000,Dryobates,Dryobates Woodpeckers,Aves
164745139,2011/07/07 8:02 PM,2011-07-07,2011-07-08 03:02:00 +0000,Bonasa umbellus,Ruffed Grouse,Aves
164833659,2023-05-30 08:58:35-07:00,2023-05-30,2023-05-30 15:58:35 +0000,Petrochelidon pyrrhonota,Cliff Swallow,Aves
164833952,2023-05-30 08:43:19-07:00,2023-05-30,2023-05-30 15:43:19 +0000,Selasphorus rufus,Rufous Hummingbird,Aves
164834343,2023-05-30 08:30:50-07:00,2023-05-30,2023-05-30 15:30:50 +0000,Hirundo rustica,Barn Swallow,Aves
164834815,2023-05-30 08:42:13-07:00,2023-05-30,2023-05-30 15:42:13 +0000,Tachycineta thalassina,Violet-green Swallow,Aves
164835224,2023-05-30 08:24:48-07:00,2023-05-30,2023-05-30 15:24:48 +0000,Larus occidentalis,Western Gull,Aves
164842916,2023-05-15 16:26:51,2023-05-15,2023-05-15 23:26:51 +0000,Dryobates villosus,Hairy Woodpecker,Aves
165218429,2023-06-02 12:34:01-07:00,2023-06-02,2023-06-02 19:34:01 +0000,Cyanocitta stelleri,Steller's Jay,Aves
165218470,2023-06-02 12:50:52-07:00,2023-06-02,2023-06-02 19:50:52 +0000,Cardellina pusilla,Wilson's Warbler,Aves
165231069,2023-06-02 13:37:14,2023-06-02,2023-06-02 20:37:14 +0000,Patagioenas fasciata,Band-tailed Pigeon,Aves
165232639,2023-06-02 14:40:14,2023-06-02,2023-06-02 21:40:14 +0000,Larus californicus,California Gull,Aves
165262175,Wed Jun 15 2022 20:44:16 GMT -0400 (GMT-4),2022-06-15,2022-06-16 03:44:16 +0000,Anas platyrhynchos,Mallard,Aves
165262268,Wed Jun 15 2022 20:43:45 GMT -0400 (GMT-4),2022-06-15,2022-06-16 03:43:45 +0000,Anas platyrhynchos,Mallard,Aves
165262320,Wed Jun 15 2022 20:43:27 GMT -0400 (GMT-4),2022-06-15,2022-06-16 03:43:27 +0000,Anas platyrhynchos,Mallard,Aves
165264992,Sat Jun 03 2023 02:14:48 GMT -0400 (GMT-4),2023-06-03,2023-06-03 09:14:48 +0000,Anas platyrhynchos,Mallard,Aves
165267224,2023-06-02 13:02:11,2023-06-02,2023-06-02 20:02:11 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
165268063,2023-06-02 14:38:37,2023-06-02,2023-06-02 21:38:37 +0000,Haematopus bachmani,Black Oystercatcher,Aves
165270819,2023-06-02 14:28:30,2023-06-02,2023-06-02 21:28:30 +0000,Corvus brachyrhynchos,American Crow,Aves
165435611,2020/03/15 2:42 PM,2020-03-15,2020-03-15 21:42:00 +0000,Perisoreus canadensis,Canada Jay,Aves
165446396,2023-06-02 13:58:35,2023-06-02,2023-06-02 20:58:35 +0000,Cyanocitta stelleri,Steller's Jay,Aves
165450673,2023-06-03 20:33:00,2023-06-03,2023-06-04 03:33:00 +0000,Hirundo rustica,Barn Swallow,Aves
165847478,2023-05-28 18:41:40,2023-05-28,2023-05-29 01:41:40 +0000,Dryobates villosus,Hairy Woodpecker,Aves
165951888,2023/06/05 10:13 AM,2023-06-05,2023-06-05 17:13:00 +0000,Cepphus columba,Pigeon Guillemot,Aves
165951889,2023/06/05 10:31 AM,2023-06-05,2023-06-05 17:31:00 +0000,Haematopus bachmani,Black Oystercatcher,Aves
165953161,2023/06/05 7:57 AM,2023-06-05,2023-06-05 14:57:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
165975583,2023/06/02 9:39 PM,2023-06-02,2023-06-03 04:39:00 +0000,Pelecanus occidentalis,Brown Pelican,Aves
165975585,2023/06/03 2:48 PM,2023-06-03,2023-06-03 21:48:00 +0000,Larus occidentalis,Western Gull,Aves
165984266,2023/04/28 3:12 PM,2023-04-28,2023-04-28 22:12:00 +0000,Cardellina pusilla,Wilson's Warbler,Aves
166005076,2023-06-06 18:48:52,2023-06-06,2023-06-07 01:48:52 +0000,Ixoreus naevius,Varied Thrush,Aves
166096396,2023-06-06 12:50:55-07:00,2023-06-06,2023-06-06 19:50:55 +0000,Perisoreus canadensis,Canada Jay,Aves
166196909,2023-06-06 08:17:25-07:00,2023-06-06,2023-06-06 15:17:25 +0000,Perisoreus canadensis,Canada Jay,Aves
166197043,2023-06-06 10:32:15-07:00,2023-06-06,2023-06-06 17:32:15 +0000,Ixoreus naevius,Varied Thrush,Aves
166198826,2023-06-07 10:56:30-07:00,2023-06-07,2023-06-07 17:56:30 +0000,Empidonax difficilis,Western Flycatcher,Aves
166199043,2023-06-07 11:24:03-07:00,2023-06-07,2023-06-07 18:24:03 +0000,Troglodytes pacificus,Pacific Wren,Aves
166348157,2023-06-08 16:11:42,2023-06-08,2023-06-08 23:11:42 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
166444675,2023-06-09 08:50:18-07:00,2023-06-09,2023-06-09 15:50:18 +0000,Bonasa umbellus,Ruffed Grouse,Aves
166510070,2023-06-09 17:10:00-07:00,2023-06-09,2023-06-10 00:10:00 +0000,Turdus migratorius,American Robin,Aves
166542397,2016/08/05 3:43 PM,2016-08-05,2016-08-05 22:43:00 +0000,Hirundo rustica,Barn Swallow,Aves
166596562,2023-06-09 16:29:46-07:00,2023-06-09,2023-06-09 23:29:46 +0000,Mareca strepera,Gadwall,Aves
166640225,2023/05/11 ,2023-05-11,,Histrionicus histrionicus,Harlequin Duck,Aves
166695598,2023-06-10 15:36:31-07:00,2023-06-10,2023-06-10 22:36:31 +0000,Mergus merganser americanus,American Common Merganser,Aves
166745686,2022-01-08 13:01:19-08:00,2022-01-08,2022-01-08 21:01:19 +0000,Perisoreus canadensis,Canada Jay,Aves
166950999,2023-06-10 09:50:44-07:00,2023-06-10,2023-06-10 16:50:44 +0000,Dryobates villosus,Hairy Woodpecker,Aves
167486979,2023-06-11 07:40:23,2023-06-11,2023-06-11 14:40:23 +0000,Dryobates villosus,Hairy Woodpecker,Aves
167564199,2023/06/02 10:42 PM,2023-06-02,2023-06-03 05:42:00 +0000,Catharus guttatus,Hermit Thrush,Aves
167617732,Thu Jun 15 2023 13:58:49 GMT -0700 (PDT),2023-06-15,2023-06-15 20:58:49 +0000,Corvus brachyrhynchos,American Crow,Aves
167632865,2023/05/24 1:07 AM,2023-05-24,2023-05-24 08:07:00 +0000,Perisoreus canadensis,Canada Jay,Aves
167659999,2023/06/02 2:07 PM,2023-06-02,2023-06-02 21:07:00 +0000,Patagioenas fasciata,Band-tailed Pigeon,Aves
167730255,2023-06-15 15:17:04,2023-06-15,2023-06-15 22:17:04 +0000,Perisoreus canadensis,Canada Jay,Aves
167743938,2022-09-12 06:48:20-07:00,2022-09-12,2022-09-12 13:48:20 +0000,Mergus merganser,Common Merganser,Aves
168002911,2023-06-17 18:29:31-07:00,2023-06-17,2023-06-18 01:29:31 +0000,Perisoreus canadensis,Canada Jay,Aves
168239218,2023-06-08 10:01:06,2023-06-08,2023-06-08 17:01:06 +0000,Histrionicus histrionicus,Harlequin Duck,Aves
168408146,2023-06-19 17:41:35-07:00,2023-06-19,2023-06-20 00:41:35 +0000,Pelecanus occidentalis,Brown Pelican,Aves
168408845,2022-09-09 16:00:42-07:00,2022-09-09,2022-09-09 23:00:42 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
168411725,2022-09-11 07:29:49-07:00,2022-09-11,2022-09-11 14:29:49 +0000,Cyanocitta stelleri,Steller's Jay,Aves
168548928,2023-06-20 10:47:35-07:00,2023-06-20,2023-06-20 17:47:35 +0000,Perisoreus canadensis,Canada Jay,Aves
168557078,2023-06-20 13:04:56-07:00,2023-06-20,2023-06-20 20:04:56 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
168557772,2023-06-20 12:31:55-07:00,2023-06-20,2023-06-20 19:31:55 +0000,Perisoreus canadensis,Canada Jay,Aves
168565742,2023-06-20 15:33:45-07:00,2023-06-20,2023-06-20 22:33:45 +0000,Sphyrapicus ruber,Red-breasted Sapsucker,Aves
168587847,2023-06-20 15:35:34,2023-06-20,2023-06-20 22:35:34 +0000,Cyanocitta stelleri,Steller's Jay,Aves
168588259,2023-06-20 17:07:00,2023-06-20,2023-06-21 00:07:00 +0000,Bonasa umbellus,Ruffed Grouse,Aves
168600658,2023-06-20 20:21:29-07:00,2023-06-20,2023-06-21 03:21:29 +0000,Mergus merganser,Common Merganser,Aves
168683351,2022-12-16 17:35:26,2022-12-16,2022-12-17 01:35:26 +0000,Dryobates villosus,Hairy Woodpecker,Aves
168705820,2023/06/15 5:43 PM,2023-06-15,2023-06-16 00:43:00 +0000,Larus glaucescens × occidentalis,Olympic Gull,Aves
168706024,2023/06/16 8:25 AM,2023-06-16,2023-06-16 15:25:00 +0000,Selasphorus rufus,Rufous Hummingbird,Aves
168706457,2023/06/15 1:55 PM,2023-06-15,2023-06-15 20:55:00 +0000,Cinclus mexicanus,American Dipper,Aves
168706590,2023/06/15 1:51 PM,2023-06-15,2023-06-15 20:51:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
168711245,2023/06/16 12:21 PM,2023-06-16,2023-06-16 19:21:00 +0000,Corvus brachyrhynchos,American Crow,Aves
