id,observed_on_string,observed_on,user_login,scientific_name,common_name
123923939,2022-06-28 13:46:56,2022-06-28,amamo,Salpinctes obsoletus,Rock Wren
123923992,2022-06-28 14:30:18,2022-06-28,amamo,Eremophila alpestris,Horned Lark
123924044,2022-06-28 19:54:48,2022-06-28,amamo,Sialia currucoides,Mountain Bluebird
123924091,2022-06-28 20:29:22,2022-06-28,amamo,Anas platyrhynchos,Mallard
123927209,2022-06-25 11:16:59-07:00,2022-06-25,frankf,Passerella iliaca megarhyncha,Northern Thick-billed Fox Sparrow
123927238,2022-06-25 07:52:05-07:00,2022-06-25,frankf,Catharus guttatus,Hermit Thrush
123927368,2022-06-24 12:07:51-07:00,2022-06-24,frankf,Chamaea fasciata,Wrentit
123927405,2022-06-24 11:20:37-07:00,2022-06-24,frankf,Haemorhous purpureus,Purple Finch
123927439,2022-06-24 07:25:05-07:00,2022-06-24,frankf,Colaptes auratus,Northern Flicker
123985667,2022/06/27 2:36 PM,2022-06-27,howardfriedman1,Actitis macularius,Spotted Sandpiper
123985668,2022/06/27 2:29 PM,2022-06-27,howardfriedman1,Dryobates albolarvatus,White-headed Woodpecker
123985669,2022/06/27 2:39 PM,2022-06-27,howardfriedman1,Anas platyrhynchos,Mallard
123985670,2022/06/27 2:42 PM,2022-06-27,howardfriedman1,Turdus migratorius,American Robin
123985672,2022/06/27 2:40 PM,2022-06-27,howardfriedman1,Melanerpes formicivorus,Acorn Woodpecker
123985674,2022/06/27 2:47 PM,2022-06-27,howardfriedman1,Contopus sordidulus,Western Wood-Pewee
123985681,2022/06/27 2:50 PM,2022-06-27,howardfriedman1,Melospiza melodia,Song Sparrow
123985686,2022/06/27 2:56 PM,2022-06-27,howardfriedman1,Actitis macularius,Spotted Sandpiper
123988501,2022/06/28 12:54 PM,2022-06-28,howardfriedman1,Setophaga occidentalis,Hermit Warbler
123988505,2022/06/28 12:58 PM,2022-06-28,howardfriedman1,Junco hyemalis,Dark-eyed Junco
124030772,2022-06-19 15:44:57-08:00,2022-06-19,rangerwild,Contopus sordidulus,Western Wood-Pewee
124046935,2010/07/27 7:27 PM,2010-07-27,frozeninmn,Picoides arcticus,Black-backed Woodpecker
124068465,2022-06-21 17:35:54,2022-06-21,erin_galbraith,Euphagus cyanocephalus,Brewer's Blackbird
124068676,2022-06-24 10:00:48,2022-06-24,erin_galbraith,Corvus corax,Common Raven
124072333,2022/06/28 1:54 PM,2022-06-28,howardfriedman1,Colaptes auratus,Northern Flicker
124072337,2022/06/28 2:14 PM,2022-06-28,howardfriedman1,Corvus corax,Common Raven
124073676,2022-06-20 14:03:43-07:00,2022-06-20,katie1834,Corvus corax,Common Raven
124126635,2022/06/28 2:57 PM,2022-06-28,howardfriedman1,Piranga ludoviciana,Western Tanager
124126655,2022/06/28 3:19 PM,2022-06-28,howardfriedman1,Passerella iliaca,Fox Sparrow
124126658,2022/06/28 3:22 PM,2022-06-28,howardfriedman1,Cathartes aura,Turkey Vulture
124126668,2022/06/28 3:44 PM,2022-06-28,howardfriedman1,Contopus cooperi,Olive-sided Flycatcher
124126674,2022/06/28 3:53 PM,2022-06-28,howardfriedman1,Passerella iliaca,Fox Sparrow
124131872,2022/06/28 6:03 PM,2022-06-28,howardfriedman1,Setophaga coronata,Yellow-rumped Warbler
124131874,2022/06/28 6:07 PM,2022-06-28,howardfriedman1,Piranga ludoviciana,Western Tanager
124145081,2022/06/21 8:09 PM,2022-06-21,paulexcoff,Leucosticte tephrocotis,Gray-crowned Rosy-Finch
124149744,2019/10/03 12:18 PM,2019-10-03,ron284,Spinus psaltria,Lesser Goldfinch
124151083,2022/06/22 7:39 PM,2022-06-22,sandiegomike,Mergus merganser,Common Merganser
124151425,2022/06/22 3:05 PM,2022-06-22,sandiegomike,Mergus merganser,Common Merganser
124152289,2022/06/20 11:26 AM,2022-06-20,sandiegomike,Agelaius phoeniceus,Red-winged Blackbird
124152333,2019/10/07 11:22 AM,2019-10-07,ron284,Dendragapus fuliginosus,Sooty Grouse
124152555,2019/10/07 12:05 PM,2019-10-07,ron284,Sitta canadensis,Red-breasted Nuthatch
124152616,2019/10/07 12:48 PM,2019-10-07,ron284,Dryobates albolarvatus,White-headed Woodpecker
124152824,2019/10/07 12:54 PM,2019-10-07,ron284,Poecile gambeli,Mountain Chickadee
124152877,2019/10/07 5:45 PM,2019-10-07,ron284,Dryobates villosus,Hairy Woodpecker
124172079,2022-06-29 10:17:11-07:00,2022-06-29,scottmeyer,Cyanocitta stelleri,Steller's Jay
124194873,2022-06-30 13:13:22-05:00,2022-06-30,kabrhelj,Melospiza melodia,Song Sparrow
124195653,2022-06-30 10:47:16-07:00,2022-06-30,kabrhelj,Cyanocitta stelleri,Steller's Jay
124216757,2022/06/29 3:32 PM,2022-06-29,howardfriedman1,Sitta carolinensis,White-breasted Nuthatch
124216758,2022/06/29 3:27 PM,2022-06-29,howardfriedman1,Myadestes townsendi,Townsend's Solitaire
124273438,2022/06/29 4:58 PM,2022-06-29,howardfriedman1,Cyanocitta stelleri,Steller's Jay
124273449,2022/06/29 5:15 PM,2022-06-29,howardfriedman1,Sphyrapicus ruber,Red-breasted Sapsucker
124274462,2022/06/29 5:31 PM,2022-06-29,howardfriedman1,Setophaga coronata,Yellow-rumped Warbler
124274463,2022/06/29 5:46 PM,2022-06-29,howardfriedman1,Pandion haliaetus,Osprey
124274464,2022/06/29 5:46 PM,2022-06-29,howardfriedman1,Pandion haliaetus,Osprey
124274467,2022/06/29 5:48 PM,2022-06-29,howardfriedman1,Poecile gambeli,Mountain Chickadee
124274469,2022/06/29 5:51 PM,2022-06-29,howardfriedman1,Certhia americana,Brown Creeper
124280836,2022-06-30 12:08:26-07:00,2022-06-30,nicetim,Setophaga coronata,Yellow-rumped Warbler
124330471,2022-07-01 15:54:14,2022-07-01,bryan_schear,Colaptes auratus,Northern Flicker
124350097,2022/06/29 6:20 PM,2022-06-29,howardfriedman1,Corvus corax,Common Raven
124441881,Wed Jun 08 2022 11:35:01 GMT-0400 (EDT),2022-06-08,lynnpritchett,Cyanocitta stelleri,Steller's Jay
124443105,Wed Jun 08 2022 11:35:05 GMT-0400 (EDT),2022-06-08,lynnpritchett,Cyanocitta stelleri,Steller's Jay
124443154,2022/06/25 6:45 AM,2022-06-25,velodrome,Zonotrichia leucophrys,White-crowned Sparrow
124443155,2022/06/25 7:13 AM,2022-06-25,velodrome,Setophaga coronata,Yellow-rumped Warbler
124443156,2022/06/25 7:14 AM,2022-06-25,velodrome,Sialia currucoides,Mountain Bluebird
124443182,2022/06/25 7:56 AM,2022-06-25,velodrome,Mergus merganser,Common Merganser
124443187,2022/06/25 8:01 AM,2022-06-25,velodrome,Salpinctes obsoletus,Rock Wren
124443207,2022/06/25 8:29 AM,2022-06-25,velodrome,Nucifraga columbiana,Clark's Nutcracker
124443211,2022/06/25 8:30 AM,2022-06-25,velodrome,Nucifraga columbiana,Clark's Nutcracker
124443213,2022/06/25 8:30 AM,2022-06-25,velodrome,Nucifraga columbiana,Clark's Nutcracker
124443218,2022/06/25 8:32 AM,2022-06-25,velodrome,Nucifraga columbiana,Clark's Nutcracker
124443219,2022/06/25 8:34 AM,2022-06-25,velodrome,Nucifraga columbiana,Clark's Nutcracker
124443224,2022/06/25 8:36 AM,2022-06-25,velodrome,Nucifraga columbiana,Clark's Nutcracker
124443225,2022/06/25 8:38 AM,2022-06-25,velodrome,Mergus merganser,Common Merganser
124443227,2022/06/25 8:39 AM,2022-06-25,velodrome,Nucifraga columbiana,Clark's Nutcracker
124443233,2022/06/25 8:43 AM,2022-06-25,velodrome,Leucosticte tephrocotis,Gray-crowned Rosy-Finch
124459162,2022/07/01 9:32 AM,2022-07-01,nicetim,Pheucticus melanocephalus,Black-headed Grosbeak
124492300,2022-06-14 12:36:00-07:00,2022-06-14,smariyk,Cyanocitta stelleri,Steller's Jay
124495303,2022-07-02 12:10:39-07:00,2022-07-02,gdish2022,Corvus corax,Common Raven
124567650,2022-06-29 18:21:53,2022-06-29,diana1156,Piranga ludoviciana,Western Tanager
124612915,Wed Jun 29 2022 18:38:51 GMT -0700 (PDT),2022-06-29,eschermind,Cyanocitta stelleri,Steller's Jay
124684638,2022-07-03 18:29:19-07:00,2022-07-03,o0mm,Cyanocitta stelleri,Steller's Jay
124685688,2022/06/30 5:31 PM,2022-06-30,howardfriedman1,Contopus sordidulus,Western Wood-Pewee
124685708,2022/06/30 5:59 PM,2022-06-30,howardfriedman1,Contopus sordidulus,Western Wood-Pewee
124685709,2022/06/30 6:18 PM,2022-06-30,howardfriedman1,Actitis macularius,Spotted Sandpiper
124690034,2022/06/30 6:20 PM,2022-06-30,howardfriedman1,Turdus migratorius,American Robin
124690036,2022/06/30 7:07 PM,2022-06-30,howardfriedman1,Anas platyrhynchos,Mallard
124690037,2022/06/30 6:36 PM,2022-06-30,howardfriedman1,Anas platyrhynchos,Mallard
124690038,2022/06/30 7:10 PM,2022-06-30,howardfriedman1,Dryobates albolarvatus,White-headed Woodpecker
124690039,2022/06/30 7:15 PM,2022-06-30,howardfriedman1,Actitis macularius,Spotted Sandpiper
124690040,2022/06/30 7:20 PM,2022-06-30,howardfriedman1,Mergus merganser,Common Merganser
124736207,2022-07-02 10:01:33-07:00,2022-07-02,koz--,Cyanocitta stelleri,Steller's Jay
124743189,2022-07-03 13:25:08-07:00,2022-07-03,sinaheydari,Mergus merganser,Common Merganser
124779114,Fri Jun 10 2022 08:25:53 GMT -0700 (PDT),2022-06-10,rexdiablo,Dendragapus fuliginosus,Sooty Grouse
124912056,2019/06/08 2:36 PM,2019-06-08,zach131,Cyanocitta stelleri,Steller's Jay
124912156,2019/06/09 5:26 PM,2019-06-09,zach131,Passerella iliaca,Fox Sparrow
124918695,2022-07-01 11:52:28,2022-07-01,anton_clifford,Cyanocitta stelleri,Steller's Jay
124959538,2022-07-04 10:36:42-07:00,2022-07-04,frankf,Sialia mexicana,Western Bluebird
124959573,2022-07-04 08:16:16-07:00,2022-07-04,frankf,Myiarchus cinerascens,Ash-throated Flycatcher
124959589,2022-07-04 08:01:58-07:00,2022-07-04,frankf,Passerina amoena,Lazuli Bunting
124972180,2022-07-03 14:24:48,2022-07-03,anton_clifford,Dryobates villosus,Hairy Woodpecker
124981588,2022-07-03 17:46:24,2022-07-03,anton_clifford,Dryocopus pileatus,Pileated Woodpecker
125077054,2022-07-04 12:12:06-07:00,2022-07-04,rangerwild,Sphyrapicus thyroideus,Williamson's Sapsucker
125077132,2022-07-04 12:14:32-07:00,2022-07-04,rangerwild,Sphyrapicus thyroideus,Williamson's Sapsucker
125077243,2022-07-04 12:35:28-07:00,2022-07-04,rangerwild,Myadestes townsendi,Townsend's Solitaire
125077308,2022-07-04 13:13:54-07:00,2022-07-04,rangerwild,Anas platyrhynchos,Mallard
125077440,2022-07-04 13:13:54-07:00,2022-07-04,rangerwild,Sphyrapicus thyroideus,Williamson's Sapsucker
125077531,2022-07-04 13:10:37-07:00,2022-07-04,rangerwild,Sitta carolinensis,White-breasted Nuthatch
125077554,2022-07-04 13:42:36-07:00,2022-07-04,rangerwild,Melospiza lincolnii,Lincoln's Sparrow
125077589,2022-07-04 15:50:03-07:00,2022-07-04,rangerwild,Picoides arcticus,Black-backed Woodpecker
125077773,2022-07-05 12:07:58-07:00,2022-07-05,rangerwild,Certhia americana,Brown Creeper
125077820,2022-07-05 16:41:01-07:00,2022-07-05,rangerwild,Corthylio calendula,Ruby-crowned Kinglet
125131106,Fri Jul 01 2022 10:29:55 GMT-0700 (PDT),2022-07-01,alexhikes,Dendragapus fuliginosus,Sooty Grouse
125132337,2022/06/21 8:32 AM,2022-06-21,paulexcoff,Poecile gambeli,Mountain Chickadee
125176463,2022/06/24 1:21 PM,2022-06-24,velodrome,Piranga ludoviciana,Western Tanager
125176464,2022/06/24 3:27 PM,2022-06-24,velodrome,Setophaga coronata,Yellow-rumped Warbler
125176507,2022/06/24 5:01 PM,2022-06-24,velodrome,Poecile gambeli,Mountain Chickadee
125269332,2022-06-06 14:08:28-08:00,2022-06-06,rangerwild,Myiarchus cinerascens,Ash-throated Flycatcher
125270827,2022-06-06 09:31:17-08:00,2022-06-06,rangerwild,Contopus cooperi,Olive-sided Flycatcher
125277203,2022-07-02 18:26:00-07:00,2022-07-02,mashuni,Dendragapus fuliginosus,Sooty Grouse
125355659,2022-07-05 10:42:57-07:00,2022-07-05,thehyphaemovement,Charadrius vociferus,Killdeer
125502450,2019-08-25 13:11:00-07:00,2019-08-25,jimmyandtony,Cyanocitta stelleri,Steller's Jay
125514749,2022-07-09 14:35:16-07:00,2022-07-09,ibuffal,Aix sponsa,Wood Duck
125527391,2022-07-01 19:01:34-07:00,2022-07-01,topodog,Corvus corax,Common Raven
125687488,2022-07-07 19:40:00,2022-07-07,cavecryptid,Pheucticus melanocephalus,Black-headed Grosbeak
125720045,2022-06-25 20:29:09,2022-06-25,cameronjohnson2,Pinicola enucleator,Pine Grosbeak
125763954,2022-07-03 15:14:58-07:00,2022-07-03,chloe_lo,Cyanocitta stelleri,Steller's Jay
125887231,2022-07-11 18:14:46,2022-07-11,billhubick,Zonotrichia leucophrys,White-crowned Sparrow
125887238,2022-07-11 18:21:27,2022-07-11,billhubick,Contopus sordidulus,Western Wood-Pewee
125887458,2022-07-11 19:25:41,2022-07-11,billhubick,Setophaga coronata auduboni,Audubon's Warbler
125887513,2022-07-11 20:13:42,2022-07-11,billhubick,Anas crecca,Green-winged Teal
125887514,2022-07-11 20:13:49,2022-07-11,billhubick,Anas platyrhynchos,Mallard
125972779,2022-07-12 12:16:23-07:00,2022-07-12,afraleigh,Corvus corax,Common Raven
125998366,2022-07-12 08:06:54,2022-07-12,billhubick,Nucifraga columbiana,Clark's Nutcracker
125998399,2022-07-10 18:16:34-07:00,2022-07-10,michaelvoeltz,Dryobates albolarvatus,White-headed Woodpecker
125999970,2022-07-12 13:18:11,2022-07-12,billhubick,Poecile gambeli,Mountain Chickadee
126006958,2022/07/12 10:20 AM,2022-07-12,billhubick,Nucifraga columbiana,Clark's Nutcracker
126229480,2022-07-06 09:22:41-07:00,2022-07-06,sblumen,Cyanocitta stelleri,Steller's Jay
126235017,2022-07-13 22:31:16-07:00,2022-07-13,rangerwild,Oreortyx pictus,Mountain Quail
126242043,2022-07-08 09:05:50-07:00,2022-07-08,sblumen,Dendragapus fuliginosus,Sooty Grouse
126301622,2022/07/13 10:39 AM,2022-07-13,bethpratt1,Junco hyemalis,Dark-eyed Junco
126301623,2022/07/13 10:41 AM,2022-07-13,bethpratt1,Turdus migratorius,American Robin
126301625,2022/07/13 10:41 AM,2022-07-13,bethpratt1,Turdus migratorius,American Robin
126301638,2022/07/13 11:05 AM,2022-07-13,bethpratt1,Nucifraga columbiana,Clark's Nutcracker
126301656,2022/07/13 11:42 AM,2022-07-13,bethpratt1,Zonotrichia leucophrys,White-crowned Sparrow
126301754,2022/07/13 3:23 PM,2022-07-13,bethpratt1,Anthus rubescens,American Pipit
126301758,2022/07/13 3:28 PM,2022-07-13,bethpratt1,Anthus rubescens,American Pipit
126354960,2022-06-24 10:22:22,2022-06-24,velodrome,Sialia currucoides,Mountain Bluebird
126428343,2022-07-15 16:05:35-07:00,2022-07-15,tomas_kay,Mergus merganser,Common Merganser
126434801,2022-07-13 11:51:19-07:00,2022-07-13,bethpratt1,Falco mexicanus,Prairie Falcon
126444738,2022-03-19 15:52:55-07:00,2022-03-19,danny1196,Corvus corax,Common Raven
126549185,2022-06-27 17:32:26-07:00,2022-06-27,eheisey,Sphyrapicus thyroideus,Williamson's Sapsucker
126549929,2022-06-27 11:17:11-07:00,2022-06-27,eheisey,Dendragapus fuliginosus,Sooty Grouse
126550136,2022-06-30 10:52:26-07:00,2022-06-30,eheisey,Passerella iliaca megarhyncha,Northern Thick-billed Fox Sparrow
126565385,2022-07-16 16:42:13-07:00,2022-07-16,jloritz,Cyanocitta stelleri,Steller's Jay
126582832,2022-07-16 19:24:18-07:00,2022-07-16,carolynzhao,Cyanocitta stelleri,Steller's Jay
126583977,2022/06/19 5:48 PM,2022-06-19,malcolmgold,Passerella iliaca megarhyncha,Northern Thick-billed Fox Sparrow
126654301,2022-07-12 07:51:57-07:00,2022-07-12,frankf,Setophaga nigrescens,Black-throated Gray Warbler
126654404,2022-07-12 09:59:34-07:00,2022-07-12,frankf,Artemisiospiza belli,Bell's Sparrow
126654549,2022-07-14 09:16:54-07:00,2022-07-14,frankf,Spinus lawrencei,Lawrence's Goldfinch
126795254,2022-02-21 08:55:00-08:00,2022-02-21,wildpat619,Myadestes townsendi,Townsend's Solitaire
126795355,2022-02-21 09:31:43-08:00,2022-02-21,wildpat619,Dryobates albolarvatus,White-headed Woodpecker
126796105,2022-02-21 10:52:02-08:00,2022-02-21,wildpat619,Turdus migratorius,American Robin
127103244,Wed Jul 20 2022 08:18:52 GMT-0700 (PDT),2022-07-20,james_mackay,Corvus corax,Common Raven
127184759,2016-09-02 15:33:19-05:00,2016-09-02,mcdermottmi,Dendragapus fuliginosus,Sooty Grouse
127189006,2022-07-13 13:42:06-07:00,2022-07-13,jasonjourneyman,Strix occidentalis,Spotted Owl
127325727,2022-07-21 14:25:20-07:00,2022-07-21,j-naturalist,Sphyrapicus thyroideus,Williamson's Sapsucker
127372358,2022/07/01 6:28 PM,2022-07-01,mitchvandyke,Junco hyemalis,Dark-eyed Junco
127372419,2022/07/02 3:25 PM,2022-07-02,mitchvandyke,Sayornis nigricans,Black Phoebe
127372434,2022/07/02 4:11 PM,2022-07-02,mitchvandyke,Junco hyemalis,Dark-eyed Junco
127372445,2022/07/02 7:25 PM,2022-07-02,mitchvandyke,Aix sponsa,Wood Duck
127383193,Wed Jul 20 2022 11:18:49 GMT-0700 (PDT),2022-07-20,james_mackay,Turdus migratorius,American Robin
127383274,Wed Jul 20 2022 11:46:36 GMT-0700 (PDT),2022-07-20,james_mackay,Cyanocitta stelleri,Steller's Jay
127383942,Wed Jul 20 2022 18:09:02 GMT-0700 (PDT),2022-07-20,james_mackay,Junco hyemalis,Dark-eyed Junco
127400043,Thu Jul 21 2022 18:32:01 GMT -0700 (PDT),2022-07-21,quemaduran,Euphagus cyanocephalus,Brewer's Blackbird
127462566,2022-07-21 13:22:05-07:00,2022-07-21,j-naturalist,Contopus sordidulus,Western Wood-Pewee
127597658,2013/04/05 10:27 AM,2013-04-05,peterwatts165,Dryobates albolarvatus,White-headed Woodpecker
127598287,2013/04/06 1:51 AM,2013-04-06,peterwatts165,Dryobates villosus,Hairy Woodpecker
127708690,2022-07-23 11:11:07-07:00,2022-07-23,breanddave,Dryobates villosus,Hairy Woodpecker
127710560,2022-07-23 11:17:10-08:00,2022-07-23,breanddave,Dryobates villosus,Hairy Woodpecker
127710778,2022-07-23 11:01:56-07:00,2022-07-23,breanddave,Actitis macularius,Spotted Sandpiper
127710984,2022-07-23 11:00:51-07:00,2022-07-23,breanddave,Turdus migratorius,American Robin
127711240,2022-07-23 10:53:42-07:00,2022-07-23,breanddave,Melospiza melodia,Song Sparrow
127713216,2022-07-23 10:49:43-07:00,2022-07-23,breanddave,Sphyrapicus ruber,Red-breasted Sapsucker
127755041,2022-07-23 10:45:52-08:00,2022-07-23,breanddave,Pipilo maculatus,Spotted Towhee
127755317,2022-07-23 10:39:14-07:00,2022-07-23,breanddave,Cyanocitta stelleri,Steller's Jay
127762807,2022/06/21 9:22 AM,2022-06-21,velodrome,Pheucticus melanocephalus,Black-headed Grosbeak
127762810,2022/06/21 9:23 AM,2022-06-21,velodrome,Dryobates villosus,Hairy Woodpecker
127762819,2022/06/21 9:26 AM,2022-06-21,velodrome,Aeronautes saxatalis,White-throated Swift
127762822,2022/06/21 9:27 AM,2022-06-21,velodrome,Aeronautes saxatalis,White-throated Swift
127762825,2022/06/21 9:28 AM,2022-06-21,velodrome,Calypte anna,Anna's Hummingbird
127762827,2022/06/21 9:31 AM,2022-06-21,velodrome,Aeronautes saxatalis,White-throated Swift
127763210,2022-07-23 10:24:06-07:00,2022-07-23,breanddave,Melospiza melodia,Song Sparrow
127764103,2022-07-23 10:09:37-07:00,2022-07-23,breanddave,Mergus merganser,Common Merganser
127764956,2022-07-23 10:03:33-07:00,2022-07-23,breanddave,Melospiza melodia,Song Sparrow
127766833,2022-07-23 09:56:48-07:00,2022-07-23,breanddave,Melospiza melodia,Song Sparrow
127766910,2022-07-23 11:52:53-06:00,2022-07-23,breanddave,Junco hyemalis,Dark-eyed Junco
127767239,2022-07-23 11:49:48-06:00,2022-07-23,breanddave,Corvus corax,Common Raven
127767728,2022-07-20 20:09:25-06:00,2022-07-20,breanddave,Melospiza melodia,Song Sparrow
127769895,2022-07-22 14:19:17-07:00,2022-07-22,breanddave,Buteo lineatus,Red-shouldered Hawk
127797942,2013/04/06 1:08 AM,2013-04-06,peterwatts165,Cyanocitta stelleri,Steller's Jay
127817635,2013/04/06 1:06 AM,2013-04-06,peterwatts165,Euphagus cyanocephalus,Brewer's Blackbird
127856077,2022/07/23 10:09 AM,2022-07-23,noverholtz,Nucifraga columbiana,Clark's Nutcracker
127856079,2022/07/23 10:28 AM,2022-07-23,noverholtz,Dendragapus fuliginosus,Sooty Grouse
127931396,2022-07-17 08:16:21-07:00,2022-07-17,carolynzhao,Turdus migratorius,American Robin
128000955,2022-06-13 11:25:00,2022-06-13,mcpaborg,Strix nebulosa,Great Gray Owl
128035670,2022-06-01 11:48:00-07:00,2022-06-01,williamfalder,Turdus migratorius,American Robin
128035953,2022-06-01 13:49:00-07:00,2022-06-01,williamfalder,Cyanocitta stelleri,Steller's Jay
128036888,2022-07-18 11:27:40-07:00,2022-07-18,rangerwild,Setophaga coronata,Yellow-rumped Warbler
128077712,2013/04/06 1:12 AM,2013-04-06,peterwatts165,Turdus migratorius,American Robin
128085387,2022/06/14 9:22 AM,2022-06-14,voleman,Actitis macularius,Spotted Sandpiper
128085388,2022/06/14 9:27 AM,2022-06-14,voleman,Mergus merganser,Common Merganser
128125514,2022/06/14 11:24 AM,2022-06-14,voleman,Melanerpes formicivorus,Acorn Woodpecker
128173807,2022-07-08 16:24:13-07:00,2022-07-08,shoals,Dryocopus pileatus,Pileated Woodpecker
128251526,2022-07-24 15:11:08-07:00,2022-07-24,shanim3696,Nucifraga columbiana,Clark's Nutcracker
128311351,2022/06/13 4:42 PM,2022-06-13,voleman,Dryobates villosus,Hairy Woodpecker
128311360,2022/06/13 5:01 PM,2022-06-13,voleman,Dryobates albolarvatus,White-headed Woodpecker
128325839,2022-07-26 12:22:57-07:00,2022-07-26,frankf,Certhia americana,Brown Creeper
128326149,2022/07/21 8:00 AM,2022-07-21,j-naturalist,Euphagus cyanocephalus,Brewer's Blackbird
128332108,2022/07/21 10:30 AM,2022-07-21,j-naturalist,Setophaga coronata,Yellow-rumped Warbler
128332614,2022/07/21 10:02 AM,2022-07-21,j-naturalist,Spizella passerina,Chipping Sparrow
128334508,2022/07/21 11:38 AM,2022-07-21,j-naturalist,Euphagus cyanocephalus,Brewer's Blackbird
128348327,2022-07-21 14:26:11-07:00,2022-07-21,sjl1,Cyanocitta stelleri,Steller's Jay
128352701,2022-07-20 13:38:49-07:00,2022-07-20,sjl1,Corvus corax,Common Raven
128356683,2022-07-20 06:39:07-07:00,2022-07-20,sjl1,Euphagus cyanocephalus,Brewer's Blackbird
128358287,2022-07-20 06:37:42-07:00,2022-07-20,sjl1,Corvus corax,Common Raven
128360310,2022-07-28 14:13:43,2022-07-28,breezemom,Cyanocitta stelleri,Steller's Jay
128393289,2022-07-27 13:54:46,2022-07-27,juniperjuyung,Dendragapus fuliginosus,Sooty Grouse
